3.000000000000000000e+00,1.200000000000000000e+01,9.900000000000000000e+01,1.006600000000000000e+04,5.475800000000000000e+04,7.513400000000000000e+04,7.009000000000000000e+04,2.659000000000000000e+04,6.288000000000000000e+03,1.397000000000000000e+03,2.000000000000000000e+02,3.900000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.600000000000000000e+01,2.438000000000000000e+03,3.609200000000000000e+04,7.071100000000000000e+04,7.656400000000000000e+04,4.500100000000000000e+04,1.075600000000000000e+04,2.568000000000000000e+03,4.860000000000000000e+02,9.400000000000000000e+01,1.700000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.500000000000000000e+01,1.496000000000000000e+03,3.068100000000000000e+04,6.927400000000000000e+04,7.718200000000000000e+04,5.042400000000000000e+04,1.222600000000000000e+04,2.913000000000000000e+03,4.960000000000000000e+02,9.000000000000000000e+01,1.400000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.600000000000000000e+01,8.910000000000000000e+02,2.122400000000000000e+04,6.595200000000000000e+04,7.698100000000000000e+04,5.961200000000000000e+04,1.546300000000000000e+04,3.682000000000000000e+03,7.280000000000000000e+02,1.390000000000000000e+02,1.600000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,8.000000000000000000e+00,5.310000000000000000e+02,1.833400000000000000e+04,6.407100000000000000e+04,7.686100000000000000e+04,6.238600000000000000e+04,1.736100000000000000e+04,4.169000000000000000e+03,8.610000000000000000e+02,1.480000000000000000e+02,2.800000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.200000000000000000e+01,9.080000000000000000e+02,2.463100000000000000e+04,6.744000000000000000e+04,7.735100000000000000e+04,5.635400000000000000e+04,1.405200000000000000e+04,3.324000000000000000e+03,6.100000000000000000e+02,9.800000000000000000e+01,1.900000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,6.100000000000000000e+01,8.582000000000000000e+03,5.239600000000000000e+04,7.472800000000000000e+04,7.145900000000000000e+04,2.891400000000000000e+04,6.735000000000000000e+03,1.520000000000000000e+03,2.530000000000000000e+02,4.200000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,7.100000000000000000e+01,4.222000000000000000e+03,4.245900000000000000e+04,7.246600000000000000e+04,7.519600000000000000e+04,3.875900000000000000e+04,8.990000000000000000e+03,2.157000000000000000e+03,3.620000000000000000e+02,6.200000000000000000e+01,1.400000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,6.000000000000000000e+00,1.170000000000000000e+02,7.312000000000000000e+03,5.335600000000000000e+04,7.493800000000000000e+04,7.276800000000000000e+04,2.794900000000000000e+04,6.464000000000000000e+03,1.462000000000000000e+03,2.400000000000000000e+02,3.400000000000000000e+01,1.000000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.900000000000000000e+01,1.081000000000000000e+03,2.759600000000000000e+04,6.826000000000000000e+04,7.719000000000000000e+04,5.337600000000000000e+04,1.319900000000000000e+04,3.305000000000000000e+03,6.140000000000000000e+02,1.130000000000000000e+02,1.600000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
