0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,9.000000000000000000e+01,7.783000000000000000e+03,5.399500000000000000e+04,7.671200000000000000e+04,8.093800000000000000e+04,8.178600000000000000e+04,8.189800000000000000e+04,8.192100000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04,8.192200000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,4.300000000000000000e+01,8.308000000000000000e+03,5.331000000000000000e+04,7.652600000000000000e+04,8.092500000000000000e+04,8.178700000000000000e+04,8.190300000000000000e+04,8.192400000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04,8.192500000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,6.800000000000000000e+01,1.110800000000000000e+04,5.816000000000000000e+04,7.745100000000000000e+04,8.113400000000000000e+04,8.182200000000000000e+04,8.192300000000000000e+04,8.193800000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04,8.194100000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,3.530000000000000000e+02,1.585300000000000000e+04,6.449900000000000000e+04,7.869000000000000000e+04,8.137100000000000000e+04,8.185500000000000000e+04,8.192500000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04,8.193600000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,3.900000000000000000e+01,1.963000000000000000e+03,3.351400000000000000e+04,7.251600000000000000e+04,8.007700000000000000e+04,8.166700000000000000e+04,8.189400000000000000e+04,8.192800000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04,8.193100000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,1.060000000000000000e+02,8.694000000000000000e+03,5.631800000000000000e+04,7.729900000000000000e+04,8.110400000000000000e+04,8.182800000000000000e+04,8.193200000000000000e+04,8.194600000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04,8.195000000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,1.210000000000000000e+02,8.984000000000000000e+03,5.780000000000000000e+04,7.756600000000000000e+04,8.115100000000000000e+04,8.185600000000000000e+04,8.195500000000000000e+04,8.196800000000000000e+04,8.197100000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04,8.197200000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,3.800000000000000000e+01,5.682000000000000000e+03,4.638900000000000000e+04,7.518400000000000000e+04,8.065600000000000000e+04,8.175800000000000000e+04,8.192200000000000000e+04,8.194200000000000000e+04,8.194300000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04,8.194400000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,7.800000000000000000e+01,6.030000000000000000e+03,4.987000000000000000e+04,7.606700000000000000e+04,8.081800000000000000e+04,8.179400000000000000e+04,8.191900000000000000e+04,8.194400000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04,8.194600000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,6.400000000000000000e+01,6.732000000000000000e+03,5.131700000000000000e+04,7.636000000000000000e+04,8.088700000000000000e+04,8.180100000000000000e+04,8.191900000000000000e+04,8.194100000000000000e+04,8.194400000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04,8.194500000000000000e+04
