0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+01,3.237000000000000000e+03,4.301300000000000000e+04,7.618900000000000000e+04,8.123500000000000000e+04,8.199700000000000000e+04,8.209100000000000000e+04,8.209900000000000000e+04,8.210300000000000000e+04,8.210300000000000000e+04,8.210300000000000000e+04,8.210300000000000000e+04,8.210300000000000000e+04,8.210300000000000000e+04,8.210300000000000000e+04,8.210300000000000000e+04,8.210300000000000000e+04,8.210300000000000000e+04,8.210300000000000000e+04,8.210300000000000000e+04,8.210300000000000000e+04,8.210300000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+01,4.708000000000000000e+03,4.680500000000000000e+04,7.697700000000000000e+04,8.138800000000000000e+04,8.202200000000000000e+04,8.209900000000000000e+04,8.210800000000000000e+04,8.210900000000000000e+04,8.210900000000000000e+04,8.210900000000000000e+04,8.210900000000000000e+04,8.210900000000000000e+04,8.210900000000000000e+04,8.210900000000000000e+04,8.210900000000000000e+04,8.210900000000000000e+04,8.210900000000000000e+04,8.210900000000000000e+04,8.210900000000000000e+04,8.210900000000000000e+04,8.210900000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.300000000000000000e+01,2.377000000000000000e+03,4.087300000000000000e+04,7.589600000000000000e+04,8.118400000000000000e+04,8.199400000000000000e+04,8.209500000000000000e+04,8.211000000000000000e+04,8.211000000000000000e+04,8.211000000000000000e+04,8.211000000000000000e+04,8.211000000000000000e+04,8.211000000000000000e+04,8.211000000000000000e+04,8.211000000000000000e+04,8.211000000000000000e+04,8.211000000000000000e+04,8.211000000000000000e+04,8.211000000000000000e+04,8.211000000000000000e+04,8.211000000000000000e+04,8.211000000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,3.660000000000000000e+02,1.619000000000000000e+04,6.686100000000000000e+04,7.996000000000000000e+04,8.181200000000000000e+04,8.207200000000000000e+04,8.209900000000000000e+04,8.210500000000000000e+04,8.210500000000000000e+04,8.210500000000000000e+04,8.210500000000000000e+04,8.210500000000000000e+04,8.210500000000000000e+04,8.210500000000000000e+04,8.210500000000000000e+04,8.210500000000000000e+04,8.210500000000000000e+04,8.210500000000000000e+04,8.210500000000000000e+04,8.210500000000000000e+04,8.210500000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.200000000000000000e+01,4.740000000000000000e+02,2.096400000000000000e+04,6.968400000000000000e+04,8.029700000000000000e+04,8.186800000000000000e+04,8.207800000000000000e+04,8.210200000000000000e+04,8.210600000000000000e+04,8.210600000000000000e+04,8.210600000000000000e+04,8.210600000000000000e+04,8.210600000000000000e+04,8.210600000000000000e+04,8.210600000000000000e+04,8.210600000000000000e+04,8.210600000000000000e+04,8.210600000000000000e+04,8.210600000000000000e+04,8.210600000000000000e+04,8.210600000000000000e+04,8.210600000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.400000000000000000e+02,1.453700000000000000e+04,6.573800000000000000e+04,7.975400000000000000e+04,8.177100000000000000e+04,8.206000000000000000e+04,8.210100000000000000e+04,8.211000000000000000e+04,8.211000000000000000e+04,8.211000000000000000e+04,8.211000000000000000e+04,8.211000000000000000e+04,8.211000000000000000e+04,8.211000000000000000e+04,8.211000000000000000e+04,8.211000000000000000e+04,8.211000000000000000e+04,8.211000000000000000e+04,8.211000000000000000e+04,8.211000000000000000e+04,8.211000000000000000e+04,8.211000000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.100000000000000000e+01,6.930000000000000000e+02,2.247200000000000000e+04,7.020200000000000000e+04,8.035200000000000000e+04,8.186000000000000000e+04,8.205900000000000000e+04,8.209100000000000000e+04,8.209100000000000000e+04,8.209200000000000000e+04,8.209200000000000000e+04,8.209200000000000000e+04,8.209200000000000000e+04,8.209200000000000000e+04,8.209200000000000000e+04,8.209200000000000000e+04,8.209200000000000000e+04,8.209200000000000000e+04,8.209200000000000000e+04,8.209200000000000000e+04,8.209200000000000000e+04,8.209200000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.940000000000000000e+02,9.574000000000000000e+03,6.137900000000000000e+04,7.922300000000000000e+04,8.174500000000000000e+04,8.206400000000000000e+04,8.210500000000000000e+04,8.211200000000000000e+04,8.211400000000000000e+04,8.211400000000000000e+04,8.211400000000000000e+04,8.211400000000000000e+04,8.211400000000000000e+04,8.211400000000000000e+04,8.211400000000000000e+04,8.211400000000000000e+04,8.211400000000000000e+04,8.211400000000000000e+04,8.211400000000000000e+04,8.211400000000000000e+04,8.211400000000000000e+04,8.211400000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.500000000000000000e+01,1.484000000000000000e+03,3.219300000000000000e+04,7.390600000000000000e+04,8.090500000000000000e+04,8.197200000000000000e+04,8.210100000000000000e+04,8.211700000000000000e+04,8.211800000000000000e+04,8.211800000000000000e+04,8.211800000000000000e+04,8.211800000000000000e+04,8.211800000000000000e+04,8.211800000000000000e+04,8.211800000000000000e+04,8.211800000000000000e+04,8.211800000000000000e+04,8.211800000000000000e+04,8.211800000000000000e+04,8.211800000000000000e+04,8.211800000000000000e+04,8.211800000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,9.640000000000000000e+02,2.217800000000000000e+04,6.931900000000000000e+04,8.024900000000000000e+04,8.183800000000000000e+04,8.206700000000000000e+04,8.209900000000000000e+04,8.210000000000000000e+04,8.210000000000000000e+04,8.210000000000000000e+04,8.210000000000000000e+04,8.210000000000000000e+04,8.210000000000000000e+04,8.210000000000000000e+04,8.210000000000000000e+04,8.210000000000000000e+04,8.210000000000000000e+04,8.210000000000000000e+04,8.210000000000000000e+04,8.210000000000000000e+04,8.210000000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.300000000000000000e+01,5.456000000000000000e+03,4.822200000000000000e+04,7.704200000000000000e+04,8.140200000000000000e+04,8.201300000000000000e+04,8.210500000000000000e+04,8.211900000000000000e+04,8.211900000000000000e+04,8.211900000000000000e+04,8.211900000000000000e+04,8.211900000000000000e+04,8.211900000000000000e+04,8.211900000000000000e+04,8.211900000000000000e+04,8.211900000000000000e+04,8.211900000000000000e+04,8.211900000000000000e+04,8.211900000000000000e+04,8.211900000000000000e+04,8.211900000000000000e+04,8.211900000000000000e+04
